
Triggerspore_Lance,焚身阳伞(void),Lance_V430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Lance.png,58,227,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1030014.jpg,龙槽下降抗性,Icon_Type_Support.png,
Flameserpent,焰蟒,Lance_430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Lance.png,99,358,Icon_Skill_032.jpg,暴率20%(10s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Strohm_Mare,海涡枪斯托罗姆玛雷(void),Lance_V530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,104,347,none.jpg,,Icon_Ability_1020003.jpg,满HP)防20%,Icon_Ability_1100001.jpg,[真火]特攻20%,Icon_Type_Support.png,
Vortex_Beast,旋涡之枪(void),Lance_V530_Water_2.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,107,340,none.jpg,,Icon_Ability_1020002.jpg,5杀)攻4%,Icon_Ability_1020002.jpg,HP70)攻5%,Icon_Type_Support.png,
Ocean_Lord,破浪之枪,Lance_530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,165,523,Icon_Skill_029.jpg,群疗72%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Callous_Lance,战栗与冷酷之枪(void),Lance_V430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,61,220,none.jpg,,Icon_Ability_1060005.jpg,[不死]特攻15%,Icon_Ability_1140002.jpg,防御贯穿,Icon_Type_Support.png,
Shatterspore_Lance,喷溅阳伞(void),Lance_V430_Water_2.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,58,227,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Abyssal_Prize,大海宝枪,Lance_430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Lance.png,94,369,Icon_Skill_012.jpg,前方x5,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Windsovereign_Trident,御岚三叉戟(void),Lance_V530_Wind_2.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,104,347,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1100001.jpg,[真水]特攻30%,Icon_Type_Support.png,
Stormpiercer_Lance,狂风巨岚之枪(void),Lance_V530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,104,347,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1010009.jpg,Break伤15%,Icon_Type_Support.png,
Spear_of_the_Northern_Cross,北十字之枪,Lance_530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,165,523,Icon_Skill_029.jpg,群疗72%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Immortal_Wind,不灭风枪(void),Lance_V430_Wind_2.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,64,214,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1140002.jpg,防御贯穿,Icon_Type_Support.png,
Tornadospore_Lance,龙卷阳伞(void),Lance_V430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,61,220,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1070011.jpg,幻影分身特攻,Icon_Type_Support.png,
Melancholy_Lance,追忆与晴岚之枪(void),Lance_V430_Wind_3.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,66,209,none.jpg,,Icon_Ability_1060005.jpg,[不死]特攻15%,Icon_Ability_1030018.jpg,激流抗性,Icon_Type_Support.png,
Tempest_Lance,风暴之枪,Lance_430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Lance.png,94,369,Icon_Skill_012.jpg,前方x5,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Thunder_King's_Greatspear,雷霆豪枪,Lance_530_Light.jpg,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Lance.png,145,567,Icon_Skill_019.jpg,目标x2,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Shinespore_Lance,闪耀阳伞(void),Lance_V430_Light_2.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Lance.png,61,220,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1070011.jpg,幻影分身特攻,Icon_Type_Support.png,
Lonesome_Wish,祈愿与奇迹之枪(void),Lance_V430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Lance.png,61,220,none.jpg,,Icon_Ability_1060005.jpg,[不死]特攻15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Thunderbolt,电击长枪,Lance_430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Lance.png,99,358,Icon_Skill_032.jpg,暴率20%(10s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Mistilteinn,米斯特汀,Lance_530_Shadow.jpg,Icon_Rarity_5.png,Icon_Element_Shadow.png,Icon_Weapon_Lance.png,145,567,Icon_Skill_019.jpg,目标x2,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Spear_of_Tragedy,末路之枪(void),Lance_V430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Lance.png,61,220,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Hellish_Lance,地狱之枪,Lance_430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Lance.png,99,358,Icon_Skill_032.jpg,暴率20%(10s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Vulcanrage,红莲弓·火山之怒(void),Bow_V530_Flame.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Bow.png,100,327,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1100001.jpg,[真风]特攻20%,Icon_Type_Support.png,
Lupis_Solis,炎狼弓,Bow_530_Flame.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Bow.png,147,518,Icon_Skill_032.jpg,暴率25%(10s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Wispfire_Bow,燃灼鬼火之弓(void),Bow_V430_Flame_2.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Bow.png,62,201,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1020002.jpg,满HP)攻8%,Icon_Type_Support.png,
Blazefungus,日珥蘑弓(void),Bow_V430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Bow.png,56,214,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1030014.jpg,龙槽下降抗性,Icon_Type_Support.png,
Armored_Inferno,装甲弓,Bow_430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Bow.png,90,347,Icon_Skill_028.jpg,直线x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Everfrost_Bow,xx(void),Bow_V530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Bow.png,95,337,none.jpg,,Icon_Ability_1020003.jpg,满HP)防20%,Icon_Ability_1100001.jpg,[真火]特攻20%,Icon_Type_Support.png,
Peacock's_Whorl,蓝孔雀创海弓,Bow_530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Bow.png,147,518,Icon_Skill_032.jpg,暴率25%(10s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Frostbillow,暗夜狂笑弓(void),Bow_V430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Bow.png,59,207,none.jpg,,Icon_Ability_1060005.jpg,[不死]特攻15%,Icon_Ability_1140002.jpg,防御贯穿,Icon_Type_Support.png,
Freezefungus,冰川蘑弓(void),Bow_V430_Water_2.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Bow.png,56,214,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Frostslinger_Bow,冰结弓,Bow_430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Bow.png,90,347,Icon_Skill_028.jpg,直线x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Firmament_Auger,破空之弓(void),Bow_V530_Wind_2.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,95,337,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1100001.jpg,[真水]特攻30%,Icon_Type_Support.png,
Windhoze_the_Dustblaster,风尘弓·温特霍泽(void),Bow_V530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,95,337,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1010009.jpg,Break伤15%,Icon_Type_Support.png,
Stellar_Pegasus,天马弓阿斯特尔,Bow_530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,147,518,Icon_Skill_032.jpg,暴率25%(10s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Ill_Wind,尖笑之弓(void),Bow_V430_Wind_2.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,56,214,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1140002.jpg,防御贯穿,Icon_Type_Support.png,
Stormfungus,风暴蘑弓(void),Bow_V430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,59,207,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1070011.jpg,幻影分身特攻,Icon_Type_Support.png,
Windpiercer,岚震之弓(void),Bow_V430_Wind_3.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,59,207,none.jpg,,Icon_Ability_1060005.jpg,[不死]特攻15%,Icon_Ability_1030018.jpg,激流抗性,Icon_Type_Support.png,
Epidemic,疫病之弓,Bow_430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Bow.png,90,347,Icon_Skill_028.jpg,直线x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Thunderbow,天雷弓,Bow_530_Light.jpg,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Bow.png,140,534,Icon_Skill_028.jpg,直线x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Glowfungus,雷霆蘑弓(void),Bow_V430_Light_2.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Bow.png,56,214,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1070011.jpg,幻影分身特攻,Icon_Type_Support.png,
Heaven's_Bouquet,天薰之弓(void),Bow_V430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Bow.png,56,214,none.jpg,,Icon_Ability_1060005.jpg,[不死]特攻15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Holy_Bow,神圣之弓,Bow_430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Bow.png,103,320,Icon_Skill_032.jpg,血上限20%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Necro_Arcus,亡骸之弓,Bow_530_Shadow.jpg,Icon_Rarity_5.png,Icon_Element_Shadow.png,Icon_Weapon_Bow.png,140,534,Icon_Skill_017.jpg,直线x3,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Howlshadow,暗夜狂笑弓(void),Bow_V430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Bow.png,59,207,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Macabre_Malediction,呪骸魔弓,Bow_430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Bow.png,103,320,Icon_Skill_032.jpg,血上限20%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Scepter_of_Infinite_Fire,无尽焰宝笏(void),Wand_V530_Flame.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,96,351,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1100001.jpg,[真风]特攻20%,Icon_Type_Support.png,
Terranigmus,大地之母,Wand_530_Flame.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,152,528,Icon_Skill_029.jpg,加血90%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Brightshimmer_Wand,迷幻阳炎魔杖(void),Wand_V430_Flame_2.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,61,211,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1020002.jpg,满HP)攻8%,Icon_Type_Support.png,
The_Second_Wail,焚化之首(void),Wand_V430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,54,229,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1030014.jpg,龙槽下降抗性,Icon_Type_Support.png,
Firefiend's_Howl,炎兽咆哮杖,Wand_430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Wand.png,87,372,Icon_Skill_018.jpg,周围x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Spirit_Breaker,驭魂魔杖(void),Wand_V530_Water_2.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Wand.png,98,343,none.jpg,,Icon_Ability_1020003.jpg,满HP)防20%,Icon_Ability_1100001.jpg,[真火]特攻20%,Icon_Type_Support.png,
Tsunamiwing,海啸兽之翼(void),Wand_V530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Wand.png,87,372,none.jpg,,Icon_Ability_1020002.jpg,5杀)攻4%,Icon_Ability_1020002.jpg,HP70)攻5%,Icon_Type_Support.png,
Ocean_Monarch,大洋君主,Wand_530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Wand.png,134,573,Icon_Skill_020.jpg,目标x4,none.jpg,,none.jpg,,Icon_Type_Attack.png,
The_Second_Scream,悲鸣之首(void),Wand_V430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Wand.png,59,216,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Rod_of_Tears,泪之杖,Wand_430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Wand.png,96,351,Icon_Skill_031.jpg,防30%(10s),none.jpg,,none.jpg,,Icon_Type_Defense.png,
Typhoon's_Rule,台风支配者(void),Wand_V530_Wind_2.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,87,372,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1100001.jpg,[真水]特攻30%,Icon_Type_Support.png,
Scepter_of_the_Maelstrom,碧岚迅宝笏(void),Wand_V530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,87,372,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1010009.jpg,Break伤15%,Icon_Type_Support.png,
Phytalmios,云之花冠,Wand_530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,152,528,Icon_Skill_029.jpg,加血90%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Stormsurge_Wand,妖风魔杖(void),Wand_V430_Wind_2.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,54,229,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1140002.jpg,防御贯穿,Icon_Type_Support.png,
The_Fury,狂怒之首(void),Wand_V430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,59,216,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1070011.jpg,幻影分身特攻,Icon_Type_Support.png,
Tempest_Wand,暴风魔杖,Wand_430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Wand.png,87,372,Icon_Skill_018.jpg,周围x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Twilight_Shimmer,白昼之夜,Wand_530_Light.jpg,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Wand.png,134,573,Icon_Skill_020.jpg,目标x4,none.jpg,,none.jpg,,Icon_Type_Attack.png,
The_Madness,疯狂之首(void),Wand_V430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Wand.png,59,216,none.jpg,,Icon_Ability_1060001.jpg,[魔法]特攻15%,Icon_Ability_1070011.jpg,幻影分身特攻,Icon_Type_Support.png,
Conductor_Rod,闪光魔杖,Wand_430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Wand.png,96,351,Icon_Skill_031.jpg,防30%(10s),none.jpg,,none.jpg,,Icon_Type_Defense.png,
Underworld_Despair,驱冥杖,Wand_530_Shadow.jpg,Icon_Rarity_5.png,Icon_Element_Shadow.png,Icon_Weapon_Wand.png,152,528,Icon_Skill_029.jpg,加血90%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Darkheart,不祥邪念魔杖(void),Wand_V430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Wand.png,54,229,none.jpg,,Icon_Ability_1070005.jpg,黑暗增伤15%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Accursed_Vare,诅咒魔杖,Wand_430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Wand.png,87,372,Icon_Skill_018.jpg,周围x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Igniflare_Core,烈焰之核(void),Staff_V530_Flame_2.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Staff.png,112,323,none.jpg,,Icon_Ability_1020003.jpg,满HP)防20%,Icon_Ability_1020010.jpg,HP70)暴率5%,Icon_Type_Support.png,
Endless_Demise,末日终焉(void),Staff_V530_Flame.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Staff.png,115,317,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1020004.jpg,技槽率4%,Icon_Type_Support.png,
Staff_of_the_Red_Emperor,赤帝炎杖,Staff_530_Flame.jpg,Icon_Rarity_5.png,Icon_Element_Flame.png,Icon_Weapon_Staff.png,178,487,Icon_Skill_032.jpg,治疗量20%(5s),none.jpg,,none.jpg,,Icon_Type_Healing.png,
Ashchant,烈焰唤魔法杖(void),Staff_V430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Staff.png,71,195,none.jpg,,Icon_Ability_1020003.jpg,HP70)防5%,Icon_Ability_1030013.jpg,卷刃抗性,Icon_Type_Support.png,
Ark_Voyager,天火法杖,Staff_430_Flame.jpg,Icon_Rarity_4.png,Icon_Element_Flame.png,Icon_Weapon_Staff.png,115,317,Icon_Skill_029.jpg,血最低)207%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Endless_Azure_Core,蓝渊之核(void),Staff_V530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,115,317,none.jpg,,Icon_Ability_1020003.jpg,满HP)防20%,Icon_Ability_1020004.jpg,技槽率4%,Icon_Type_Support.png,
Bracing_Waters,水之祝福,Staff_530_Water.jpg,Icon_Rarity_5.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,178,487,Icon_Skill_032.jpg,治疗量20%(5s),none.jpg,,none.jpg,,Icon_Type_Healing.png,
Seachant,驭水唤魔法杖(void),Staff_V430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,71,195,none.jpg,,Icon_Ability_1020003.jpg,HP70)防5%,Icon_Ability_1030015.jpg,灼热抗性,Icon_Type_Support.png,
Marine_Staff,海洋之杖,Staff_430_Water.jpg,Icon_Rarity_4.png,Icon_Element_Water.png,Icon_Weapon_Staff.png,115,317,Icon_Skill_029.jpg,血最低)207%,none.jpg,,none.jpg,,Icon_Type_Healing.png,
Skypainter_Staff,虹穹之杖(void),Staff_V530_Wind_2.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Staff.png,115,317,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1100001.jpg,[真水]特攻30%,Icon_Type_Support.png,
Rise_and_Fall,亦兴亦亡(void),Staff_V530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Staff.png,115,317,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1020009.jpg,HP70)治疗量8%,Icon_Type_Support.png,
Ancient_Mage's_Windcane,古代魔法旋杖,Staff_530_Wind.jpg,Icon_Rarity_5.png,Icon_Element_Wind.png,Icon_Weapon_Staff.png,178,487,Icon_Skill_032.jpg,治疗量20%(5s),none.jpg,,none.jpg,,Icon_Type_Healing.png,
Stormchant,飓涡唤魔法杖(void),Staff_V430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Staff.png,71,195,none.jpg,,Icon_Ability_1020003.jpg,HP70)防5%,Icon_Ability_1020009.jpg,治疗量5%,Icon_Type_Support.png,
Windeater_Staff,食风之杖,Staff_430_Wind.jpg,Icon_Rarity_4.png,Icon_Element_Wind.png,Icon_Weapon_Staff.png,107,333,Icon_Skill_030.jpg,攻35%(5s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Genesis_Bringer,天地伊始(void),Staff_V530_Light.jpg,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,115,317,none.jpg,,Icon_Ability_1010007.jpg,开场技槽50%,Icon_Ability_1020009.jpg,治疗量5%,Icon_Type_Support.png,
Light_of_Judgment,制裁光杖,Staff_530_Light.jpg,Icon_Rarity_5.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,165,513,Icon_Skill_018.jpg,周围x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Luminchant,闪耀唤魔法杖(void),Staff_V430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,71,195,none.jpg,,Icon_Ability_1020003.jpg,HP70)防5%,Icon_Ability_1140001.jpg,暴怒贯穿,Icon_Type_Support.png,
Tonitrus,雷电杖托尼托鲁斯,Staff_430_Light.jpg,Icon_Rarity_4.png,Icon_Element_Light.png,Icon_Weapon_Staff.png,107,333,Icon_Skill_030.jpg,攻35%(5s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
Caduceus,商神杖,Staff_530_Shadow.jpg,Icon_Rarity_5.png,Icon_Element_Shadow.png,Icon_Weapon_Staff.png,165,513,Icon_Skill_018.jpg,周围x1,none.jpg,,none.jpg,,Icon_Type_Attack.png,
Sanity's_Bane,诅咒之苏必利尔,Staff_430_Shadow.jpg,Icon_Rarity_4.png,Icon_Element_Shadow.png,Icon_Weapon_Staff.png,107,333,Icon_Skill_030.jpg,攻35%(5s),none.jpg,,none.jpg,,Icon_Type_Attack.png,
