
The_Petal_Queen,玫瑰精灵[限定],190214_The_Petal_Queen_Icon.png,Icon_Rarity_5.png,151,53,Icon_Ability_1010012.png,开场超强斗志,none.png,,none.png,,Icon_Type_Support.png,,,,
The_Rose_Prince,玫瑰贵公子[限定],190214_The_Rose_Prince_Icon.png,Icon_Rarity_5.png,195,46,Icon_Ability_1030012.png,[火]异常无效3,Icon_Ability_1020022.png,盾x1,none.png,,Icon_Type_Defense-Support.png,,,,
The_Chocolatiers,手工巧克力·教学[限定],190214_The_Chocolatiers_Icon.png,Icon_Rarity_5.png,178,62,Icon_Ability_1010007.png,开场技槽100%,none.png,,none.png,,Icon_Type_Support.png,,,,
Entwined_Flames,炎之盛宴,190214_Entwined_Flames_Icon.png,Icon_Rarity_4.png,142,50,Icon_Ability_1020002.png,龙化伤害14%,none.png,,none.png,,Icon_Type_Attack.png,,,,
To_My_Beloved,献给最爱的人[限定],190214_To_My_Beloved_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1010007.png,开场技槽20%,none.png,,none.png,,Icon_Type_Support.png,,,,
The_Shining_Overlord,光辉·至高霸主,190228_The_Shining_Overlord_Icon.png,Icon_Rarity_5.png,176,65,Icon_Ability_1010002.png,[剑]技能伤40,Icon_Ability_1020002.png,变龙加攻30%,none.png,,Icon_Type_Attack.png,,,,
A_Solitary_Light,暗之光芒,190228_A_Solitary_Light_Icon.png,Icon_Rarity_5.png,195,46,Icon_Ability_1030012.png,[光]异常无效3,Icon_Ability_1080005.png,暗抗10%,none.png,,Icon_Type_Defense.png,shadow,,,
Delightful_Dancer,楚楚动人的舞姬[限定],190228_Delightful_Dancer_Icon.png,Icon_Rarity_4.png,122,33,Icon_Ability_1030001.png,中毒抗性25%,Icon_Ability_1020009.png,治疗量8%,none.png,,Icon_Type_Healing.png,poison,,,
New_World_Escort,旅途的护卫,190228_New_World_Escort_Icon.png,Icon_Rarity_4.png,141,51,Icon_Ability_1010007.png,开场技槽25%,Icon_Ability_1020009.png,治疗量8%,none.png,,Icon_Type_Attack-Healing-Support.png,,,,
The_Davian_Wetlands,达比亚湿地,190228_The_Davian_Wetlands_Icon.png,Icon_Rarity_3.png,76,20,Icon_Ability_1030009.png,湿身抗性25%,none.png,,none.png,,none.png,bog,,,
Hitting_the_Books,读书真难?[限定],190312_Hitting_the_Books_Icon.png,Icon_Rarity_5.png,151,54,Icon_Ability_1010002.png,技能伤30%,Icon_Ability_1120005.png,活动点数50%,Icon_Ability_1110001.png,活动道具50%,Icon_Type_Attack.png,,,,
The_Fleeting_Girl,缥缈的少女,190312_The_Fleeting_Girl_Icon.png,Icon_Rarity_5.png,187,53,Icon_Ability_1010011.png,HP30)加血(14),Icon_Ability_1020022.png,盾x1,Icon_Ability_1120005.png,活动点数150%,Icon_Type_Healing-Support.png,,,,
First-Rate_Hospitality,顶级服务,190312_First-Rate_Hospitality_Icon.png,Icon_Rarity_4.png,142,50,Icon_Ability_1020002.png,防御链)攻10,Icon_Ability_1020002.png,HP70)攻8%,Icon_Ability_1120005.png,活动点数100%,Icon_Type_Attack.png,,,,
The_Heretic's_Laboratory,异端研究室,190312_The_Heretic’s_Laboratory_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020004.png,[暗]技槽率6,Icon_Ability_1110001.png,活动道具75%,none.png,,Icon_Type_Support.png,,,,
A_Mother's_Love,母爱[限定],190331_A_Mother’s_Love_Icon.png,Icon_Rarity_5.png,151,53,Icon_Ability_1020013.png,消怒加速35%,Icon_Ability_1110001.png,活动道具50%,Icon_Ability_1120006.png,活动点数50%,Icon_Type_Support.png,,,
Forest_Bonds,森林中养成的默契,190331_Forest_Bonds_Icon.png,Icon_Rarity_5.png,177,64,Icon_Ability_1010002.png,[弓]技能伤40,Icon_Ability_1020004.png,强击)技槽率12,Icon_Ability_1120006.png,活动点数150%,Icon_Type_Attack-Support.png,,,,
Egg-Shaped_Dreams,描绘在彩蛋上的梦想,190331_Egg-Shaped_Dreams_Icon.png,Icon_Rarity_4.png,156,37,Icon_Ability_1020003.png,HP70)防10%,Icon_Ability_1030006.png,昏迷抗性25%,Icon_Ability_1120006.png,活动点数100%,Icon_Type_Defense.png,stun,,,
Tiny_Dragoñatas,小小彩偶龙,190331_Tiny_Dragoñatas_Icon.png,Icon_Rarity_3.png,71,25,Icon_Ability_1020004.png,[水]技槽率6,Icon_Ability_1110001.png,活动道具75%,none.png,,Icon_Type_Support.png,,,,
Queen_of_the_Blue_Seas,沧海女王,190418_Queen_of_the_Blue_Seas_Icon.png,Icon_Rarity_5.png,165,39,Icon_Ability_1100002.png,真青龙抗25%,Icon_Ability_1100002.png,青龙抗性20%,Icon_Ability_1080002.png,水抗5%,Icon_Type_Defense.png,water,,,
The_Heroes_Arrive,英雄降临[限定],190426_The_Heroes_Arrive_Icon.png,Icon_Rarity_5.png,176,65,Icon_Ability_1020002.png,5杀)攻6%,Icon_Ability_1010011.png,防御链)HP3%,Icon_Ability_1120007.png,活动点数60%,Icon_Type_Attack-Healing.png,,,,
A_Brief_Repose,片刻的宁静[限定],190426_A_Brief_Repose_Icon.png,Icon_Rarity_4.png,156,37,Icon_Ability_1020022.png,盾x1,Icon_Ability_1020003.png,HP70)防8%,Icon_Ability_1120007.png,活动点数40%,Icon_Type_Defense-Support.png,,,,
The_Order's_Messenger_Owl,特务机关的信鸽[限定],190426_The_Order’s_Messenger_Owl_Icon.png,Icon_Rarity_3.png,53,19,Icon_Ability_1010003.png,龙化时间10%,Icon_Ability_1120007.png,活动点数20%,none.png,,Icon_Type_Support.png,
Bonds_Between_Worlds,跨越时空的友情[限定],190503_Bonds_Between_Worlds_Icon.png,Icon_Rarity_5.png,150,54,Icon_Ability_1020002.png,HP70)攻13%,Icon_Ability_1010007.png,开场技槽25%,none.png,,Icon_Type_Attack-Support.png,,,,
Pipe_Down,为了成为强大的男人,190514_Pipe_Down_Icon.png,Icon_Rarity_4.png,145,47,Icon_Ability_1020009.png,治疗量10%,Icon_Ability_1020004.png,技槽率5%,none.png,,Icon_Type_Healing-Support.png,,,,
After_an_Eternity,历经悠久岁月,190514_After_an_Eternity_Icon.png,Icon_Rarity_5.png,195,46,Icon_Ability_1030012.png,[暗]异常无效3,Icon_Ability_1030004.png,[暗]麻痹抗75,none.png,,Icon_Type_Defense.png,paralysis,,,
Partners_in_Truth,真相探究者,190514_Partners_in_Truth_Icon.png,Icon_Rarity_5.png,195,46,Icon_Ability_1030009.png,湿身抗性60%,Icon_Ability_1030009.png,[风]湿身抗40,none.png,,none.png,bog,,,
A_Maddened_Master,师傅的棒喝,190531_A_Maddened_Master.png,Icon_Rarity_4.png,127,30,Icon_Ability_1080003.png,风抗10%,Icon_Ability_1010010.png,OD伤5%,none.png,,Icon_Type_Attack.png,wind,,,
Beauty's_Secret,美的秘诀,190531_Beauty’s_Secret.png,Icon_Rarity_4.png,146,46,Icon_Ability_1020002.png,HP70)攻10%,Icon_Ability_1030002.png,燃烧抗性50%,none.png,,Icon_Type_Attack.png,burn,,,
Study_Rabbits,梦中的校园生活♪,190531_Study_Rabbits.png,Icon_Rarity_5.png,195,46,Icon_Ability_1020003.png,HP70)防13%,Icon_Ability_1020001.png,血上限8%,none.png,,Icon_Type_Defense.png,,,,
Halidom_Grooms,圣城的新郎们,190620_Halidom_Grooms.png,Icon_Rarity_4.png,142,50,Icon_Ability_1010012.png,防御链)E+1,Icon_Ability_1010006.png,Buff时间20%,none.png,,Icon_Type_Support.png,,,,
The_Bridal_Dragon,新娘是头龙,190620_The_Bridal_Dragon.png,Icon_Rarity_5.png,177,64,Icon_Ability_1020002.png,龙化伤害18%,Icon_Ability_1010008.png,开场龙槽10%,none.png,,Icon_Type_Attack-Support.png,,,,
Taiko_Tandem,敲起太鼓来!,190630_Taiko_Tandem.png,Icon_Rarity_4.png,142,50,Icon_Ability_1010012.png,30连)E+1,Icon_Ability_1010007.png,开场技槽20%,none.png,,Icon_Type_Support.png,,,,
Indelible_Summer,难忘的夏天,190630_Indelible_Summer.png,Icon_Rarity_5.png,188,52,Icon_Ability_1030012.png,[水]异常无效3,Icon_Ability_1020004.png,技槽率9%,none.png,,Icon_Type_Defense-Support.png,,,,
